Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,1998,1998,hg/ha,76514.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,1999,1999,hg/ha,76531.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2000,2000,hg/ha,76963.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2001,2001,hg/ha,77184.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2002,2002,hg/ha,76768.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2003,2003,hg/ha,77654.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2004,2004,hg/ha,77000.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2005,2005,hg/ha,78303.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2006,2006,hg/ha,78887.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2007,2007,hg/ha,79433.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2008,2008,hg/ha,79952.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2009,2009,hg/ha,80479.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2010,2010,hg/ha,81020.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2011,2011,hg/ha,81564.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2012,2012,hg/ha,83983.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2013,2013,hg/ha,82612.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2014,2014,hg/ha,83175.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2015,2015,hg/ha,83779.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2016,2016,hg/ha,84479.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2017,2017,hg/ha,85025.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2018,2018,hg/ha,85568.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5419,Yield,2019,2019,hg/ha,86115.000000,Fc
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1961,1961,tonnes,17000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1962,1962,tonnes,17000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1963,1963,tonnes,17000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1964,1964,tonnes,17300.000000,
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1965,1965,tonnes,32900.000000,
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1966,1966,tonnes,55400.000000,
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1967,1967,tonnes,56100.000000,
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1968,1968,tonnes,24000.000000,
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1969,1969,tonnes,25000.000000,
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1970,1970,tonnes,19500.000000,
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1971,1971,tonnes,20000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1972,1972,tonnes,20000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1973,1973,tonnes,20000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1974,1974,tonnes,22000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1975,1975,tonnes,24000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1976,1976,tonnes,24000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1977,1977,tonnes,26000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1978,1978,tonnes,26000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1979,1979,tonnes,27000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1980,1980,tonnes,27000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1981,1981,tonnes,27200.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1982,1982,tonnes,27300.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1983,1983,tonnes,28100.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1984,1984,tonnes,28500.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1985,1985,tonnes,29000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1986,1986,tonnes,29400.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1987,1987,tonnes,29800.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1988,1988,tonnes,30100.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1989,1989,tonnes,52400.000000,
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1990,1990,tonnes,59000.000000,
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1991,1991,tonnes,65600.000000,
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1992,1992,tonnes,72000.000000,
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1993,1993,tonnes,73000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1994,1994,tonnes,70875.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1995,1995,tonnes,71753.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1996,1996,tonnes,74000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1997,1997,tonnes,73573.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1998,1998,tonnes,74425.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,1999,1999,tonnes,75000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2000,2000,tonnes,76193.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2001,2001,tonnes,77107.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2002,2002,tonnes,76000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2003,2003,tonnes,78974.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2004,2004,tonnes,77000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2005,2005,tonnes,81224.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2006,2006,tonnes,83060.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2007,2007,tonnes,84858.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2008,2008,tonnes,86612.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2009,2009,tonnes,88422.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2010,2010,tonnes,90281.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2011,2011,tonnes,92175.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2012,2012,tonnes,97000.000000,F
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2013,2013,tonnes,95912.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2014,2014,tonnes,96599.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2015,2015,tonnes,98775.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2016,2016,tonnes,100868.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2017,2017,tonnes,102489.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2018,2018,tonnes,104111.000000,Im
222,Tunisia,603,"Fruit, tropical fresh nes",5510,Production,2019,2019,tonnes,105732.000000,Im
222,Tunisia,406,Garlic,5312,Area harvested,1961,1961,ha,700.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1962,1962,ha,500.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1963,1963,ha,1000.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1964,1964,ha,830.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1965,1965,ha,830.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1966,1966,ha,900.000000,
222,Tunisia,406,Garlic,5312,Area harvested,1967,1967,ha,700.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1968,1968,ha,800.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1969,1969,ha,700.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1970,1970,ha,600.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1971,1971,ha,830.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1972,1972,ha,830.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1973,1973,ha,830.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1974,1974,ha,850.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1975,1975,ha,860.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1976,1976,ha,780.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1977,1977,ha,600.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1978,1978,ha,600.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1979,1979,ha,750.000000,
222,Tunisia,406,Garlic,5312,Area harvested,1980,1980,ha,1200.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1981,1981,ha,600.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1982,1982,ha,600.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1983,1983,ha,600.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1984,1984,ha,1200.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1985,1985,ha,1470.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1986,1986,ha,620.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1987,1987,ha,700.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1988,1988,ha,680.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1989,1989,ha,1000.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1990,1990,ha,600.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1991,1991,ha,700.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1992,1992,ha,800.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1993,1993,ha,1300.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1994,1994,ha,1100.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1995,1995,ha,1200.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1996,1996,ha,1600.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1997,1997,ha,1450.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1998,1998,ha,2000.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,1999,1999,ha,1200.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,2000,2000,ha,950.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,2001,2001,ha,1200.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,2002,2002,ha,1150.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,2003,2003,ha,1300.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,2004,2004,ha,1000.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,2005,2005,ha,1200.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,2006,2006,ha,1100.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,2007,2007,ha,1700.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,2008,2008,ha,1600.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,2009,2009,ha,1600.000000,F
222,Tunisia,406,Garlic,5312,Area harvested,2010,2010,ha,2800.000000,
222,Tunisia,406,Garlic,5312,Area harvested,2011,2011,ha,2675.000000,
222,Tunisia,406,Garlic,5312,Area harvested,2012,2012,ha,2870.000000,
222,Tunisia,406,Garlic,5312,Area harvested,2013,2013,ha,2610.000000,
222,Tunisia,406,Garlic,5312,Area harvested,2014,2014,ha,2340.000000,
222,Tunisia,406,Garlic,5312,Area harvested,2015,2015,ha,2265.000000,Im
222,Tunisia,406,Garlic,5312,Area harvested,2016,2016,ha,2724.000000,Im
222,Tunisia,406,Garlic,5312,Area harvested,2017,2017,ha,2725.000000,Im
222,Tunisia,406,Garlic,5312,Area harvested,2018,2018,ha,2726.000000,Im
222,Tunisia,406,Garlic,5312,Area harvested,2019,2019,ha,2726.000000,Im
222,Tunisia,406,Garlic,5419,Yield,1961,1961,hg/ha,57143.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1962,1962,hg/ha,60000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1963,1963,hg/ha,60000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1964,1964,hg/ha,48193.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1965,1965,hg/ha,55422.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1966,1966,hg/ha,55000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1967,1967,hg/ha,47143.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1968,1968,hg/ha,48750.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1969,1969,hg/ha,53571.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1970,1970,hg/ha,47500.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1971,1971,hg/ha,45783.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1972,1972,hg/ha,34940.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1973,1973,hg/ha,43373.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1974,1974,hg/ha,54118.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1975,1975,hg/ha,59302.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1976,1976,hg/ha,42308.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1977,1977,hg/ha,33333.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1978,1978,hg/ha,31667.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1979,1979,hg/ha,50667.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1980,1980,hg/ha,50000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1981,1981,hg/ha,36667.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1982,1982,hg/ha,33333.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1983,1983,hg/ha,28333.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1984,1984,hg/ha,29167.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1985,1985,hg/ha,29932.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1986,1986,hg/ha,40323.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1987,1987,hg/ha,54286.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1988,1988,hg/ha,50000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1989,1989,hg/ha,60000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1990,1990,hg/ha,50000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1991,1991,hg/ha,50000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1992,1992,hg/ha,50000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1993,1993,hg/ha,46154.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1994,1994,hg/ha,50909.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1995,1995,hg/ha,50000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1996,1996,hg/ha,50000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1997,1997,hg/ha,41379.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1998,1998,hg/ha,45000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,1999,1999,hg/ha,50000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2000,2000,hg/ha,49474.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2001,2001,hg/ha,48333.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2002,2002,hg/ha,49565.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2003,2003,hg/ha,50000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2004,2004,hg/ha,50000.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2005,2005,hg/ha,46667.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2006,2006,hg/ha,46364.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2007,2007,hg/ha,46471.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2008,2008,hg/ha,47500.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2009,2009,hg/ha,47500.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2010,2010,hg/ha,57143.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2011,2011,hg/ha,81196.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2012,2012,hg/ha,75261.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2013,2013,hg/ha,89272.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2014,2014,hg/ha,105983.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2015,2015,hg/ha,115263.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2016,2016,hg/ha,101098.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2017,2017,hg/ha,108084.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2018,2018,hg/ha,113569.000000,Fc
222,Tunisia,406,Garlic,5419,Yield,2019,2019,hg/ha,119090.000000,Fc
222,Tunisia,406,Garlic,5510,Production,1961,1961,tonnes,4000.000000,F
222,Tunisia,406,Garlic,5510,Production,1962,1962,tonnes,3000.000000,
222,Tunisia,406,Garlic,5510,Production,1963,1963,tonnes,6000.000000,
222,Tunisia,406,Garlic,5510,Production,1964,1964,tonnes,4000.000000,
222,Tunisia,406,Garlic,5510,Production,1965,1965,tonnes,4600.000000,
222,Tunisia,406,Garlic,5510,Production,1966,1966,tonnes,4950.000000,
222,Tunisia,406,Garlic,5510,Production,1967,1967,tonnes,3300.000000,
222,Tunisia,406,Garlic,5510,Production,1968,1968,tonnes,3900.000000,
222,Tunisia,406,Garlic,5510,Production,1969,1969,tonnes,3750.000000,
222,Tunisia,406,Garlic,5510,Production,1970,1970,tonnes,2850.000000,
222,Tunisia,406,Garlic,5510,Production,1971,1971,tonnes,3800.000000,
222,Tunisia,406,Garlic,5510,Production,1972,1972,tonnes,2900.000000,
222,Tunisia,406,Garlic,5510,Production,1973,1973,tonnes,3600.000000,
222,Tunisia,406,Garlic,5510,Production,1974,1974,tonnes,4600.000000,
222,Tunisia,406,Garlic,5510,Production,1975,1975,tonnes,5100.000000,
222,Tunisia,406,Garlic,5510,Production,1976,1976,tonnes,3300.000000,
222,Tunisia,406,Garlic,5510,Production,1977,1977,tonnes,2000.000000,
222,Tunisia,406,Garlic,5510,Production,1978,1978,tonnes,1900.000000,
222,Tunisia,406,Garlic,5510,Production,1979,1979,tonnes,3800.000000,
222,Tunisia,406,Garlic,5510,Production,1980,1980,tonnes,6000.000000,
222,Tunisia,406,Garlic,5510,Production,1981,1981,tonnes,2200.000000,
222,Tunisia,406,Garlic,5510,Production,1982,1982,tonnes,2000.000000,
222,Tunisia,406,Garlic,5510,Production,1983,1983,tonnes,1700.000000,
222,Tunisia,406,Garlic,5510,Production,1984,1984,tonnes,3500.000000,
222,Tunisia,406,Garlic,5510,Production,1985,1985,tonnes,4400.000000,
222,Tunisia,406,Garlic,5510,Production,1986,1986,tonnes,2500.000000,
222,Tunisia,406,Garlic,5510,Production,1987,1987,tonnes,3800.000000,
222,Tunisia,406,Garlic,5510,Production,1988,1988,tonnes,3400.000000,
222,Tunisia,406,Garlic,5510,Production,1989,1989,tonnes,6000.000000,
222,Tunisia,406,Garlic,5510,Production,1990,1990,tonnes,3000.000000,
222,Tunisia,406,Garlic,5510,Production,1991,1991,tonnes,3500.000000,
222,Tunisia,406,Garlic,5510,Production,1992,1992,tonnes,4000.000000,
222,Tunisia,406,Garlic,5510,Production,1993,1993,tonnes,6000.000000,
222,Tunisia,406,Garlic,5510,Production,1994,1994,tonnes,5600.000000,
222,Tunisia,406,Garlic,5510,Production,1995,1995,tonnes,6000.000000,
222,Tunisia,406,Garlic,5510,Production,1996,1996,tonnes,8000.000000,
222,Tunisia,406,Garlic,5510,Production,1997,1997,tonnes,6000.000000,
222,Tunisia,406,Garlic,5510,Production,1998,1998,tonnes,9000.000000,
222,Tunisia,406,Garlic,5510,Production,1999,1999,tonnes,6000.000000,
222,Tunisia,406,Garlic,5510,Production,2000,2000,tonnes,4700.000000,
222,Tunisia,406,Garlic,5510,Production,2001,2001,tonnes,5800.000000,
222,Tunisia,406,Garlic,5510,Production,2002,2002,tonnes,5700.000000,
222,Tunisia,406,Garlic,5510,Production,2003,2003,tonnes,6500.000000,
222,Tunisia,406,Garlic,5510,Production,2004,2004,tonnes,5000.000000,
222,Tunisia,406,Garlic,5510,Production,2005,2005,tonnes,5600.000000,
222,Tunisia,406,Garlic,5510,Production,2006,2006,tonnes,5100.000000,
222,Tunisia,406,Garlic,5510,Production,2007,2007,tonnes,7900.000000,
222,Tunisia,406,Garlic,5510,Production,2008,2008,tonnes,7600.000000,
222,Tunisia,406,Garlic,5510,Production,2009,2009,tonnes,7600.000000,
222,Tunisia,406,Garlic,5510,Production,2010,2010,tonnes,16000.000000,F
222,Tunisia,406,Garlic,5510,Production,2011,2011,tonnes,21720.000000,
222,Tunisia,406,Garlic,5510,Production,2012,2012,tonnes,21600.000000,
222,Tunisia,406,Garlic,5510,Production,2013,2013,tonnes,23300.000000,
222,Tunisia,406,Garlic,5510,Production,2014,2014,tonnes,24800.000000,
222,Tunisia,406,Garlic,5510,Production,2015,2015,tonnes,26107.000000,Im
222,Tunisia,406,Garlic,5510,Production,2016,2016,tonnes,27539.000000,Im
222,Tunisia,406,Garlic,5510,Production,2017,2017,tonnes,29453.000000,Im
222,Tunisia,406,Garlic,5510,Production,2018,2018,tonnes,30959.000000,Im
222,Tunisia,406,Garlic,5510,Production,2019,2019,tonnes,32464.000000,Im
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1961,1961,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1962,1962,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1963,1963,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1964,1964,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1965,1965,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1966,1966,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1967,1967,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1968,1968,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1969,1969,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1970,1970,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1971,1971,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1972,1972,ha,,M
222,Tunisia,507,Grapefruit (inc. pomelos),5312,Area harvested,1973,1973,ha,,M
